"ID","GSM30361","GSM30362","GSM30363","GSM30364","GSM30365","GSM30366","GSM30367","GSM30368","GSM30369","GSM30370","GSM30371","GSM30372","GSM30373","GSM30374"
"206800_at",358.1,108.3,64.4,43.1,140.6,79.1,69.1,94.6,137.1,98.3,60.4,172.9,31.6,54.1
"206801_at",114.2,112.3,56.2,17.2,119.6,29.9,132.5,104.4,67.8,14.8,12.2,22.5,8.2,14.8
"206803_at",5.4,20.1,7.4,8.6,22.8,10.3,79.4,27,8.5,9,10.9,14.5,16.5,7.2
"206804_at",379.3,717.7,775.4,685.9,765.1,368.4,297.8,543,95.8,226.6,70,22.5,554.9,28.2
"206805_at",100.2,88.2,116,58.4,32,166.7,214.6,134.9,26.3,92.4,100.5,79,75.9,22.7
"206806_at",108.4,45.6,58.3,38.5,69,109.7,398.7,36.8,10.9,20.3,26.1,55.8,52.8,33.5
"206807_s_at",200.4,199.2,136.7,156.4,293.6,286.2,414,310.3,124.5,211.3,12.2,406.3,58.7,206.7
"206810_at",99.3,84,71.7,12.8,157.1,92.8,280.9,64.1,51.9,41.6,76.5,63,39.2,28.7
"206811_at",24,16.5,12.1,55.3,45,20.9,237.7,48.9,36.8,65,14.8,30,28,8.2
"206812_at",69.5,68.5,71.2,21.1,20,32.3,48.3,140.7,64.7,64.4,95.2,74.7,136.3,58
"206813_at",52.5,20.3,9.4,32.4,36.8,46.3,19.5,16.2,42.4,32.9,29.8,16.5,22.3,25.7
"206814_at",38.4,17,42.8,34,77.7,103.2,80.1,14.5,87.5,27.1,12,68,24.6,13.2
"206816_s_at",27.4,65.5,51.5,54.4,146.9,62.8,158.1,231.3,183.4,252.2,327.6,160.7,135.5,337.1
"206817_x_at",50.6,53.8,45.2,42.4,24.7,56.8,70,53,36,33.9,49.9,93,53.8,31.8
"206819_at",139.3,44.5,92.4,48.4,18.4,87.7,63.4,32.1,63.7,108.5,12.7,170.1,59.8,22.6
"206820_at",10.5,5.7,10.2,14.5,15.2,31.8,29.5,23.6,20.6,9.7,13.7,11.7,7.3,11.6
"206824_at",49.5,6.2,9.5,37.2,15.7,13,63.4,94.7,10.8,20.6,23.4,123.7,43.5,26.3
"206825_at",30.8,42.6,64.5,134.9,175.8,169.2,344.3,124.4,165.4,76.2,126.9,53.7,70.2,54.8
"206826_at",30.4,67,29.7,39.3,64.8,121.6,311.8,165.7,54,38,54.9,52,39.3,42.8
"206827_s_at",92.1,72.8,67,78.5,97.9,53.7,97.7,28.2,98.2,141.4,25.2,147.3,39.7,120.3
"206828_at",801.6,410,994.2,735,177.6,229.9,220.9,163.7,94.1,178.6,153,89.8,286.3,60.4
"206830_at",72.6,31.8,39,93,39.1,61,275,88,46.7,42.3,46.7,50.1,45.5,32.7
"206831_s_at",10.9,30.8,73.3,13.6,26.9,52.7,57.5,12.1,24.2,6.2,19.7,27.9,9.4,17.5
"206833_s_at",389.4,373.3,322.3,299,257,209,542.5,255.1,395.9,279.1,124,141.6,200.6,113.2
"206834_at",1146.2,300,851.4,795.3,867.7,1596.2,1171.6,3357,1808.2,17176.7,9705,18972.9,1472.8,7280.1
"206835_at",129.2,75.8,73,95.4,67.5,84.5,30.5,6.3,74.3,67.3,37.3,80,38.9,50
"206836_at",61.7,16.3,10.4,17.8,19.3,104.1,69.1,40.7,73.2,35,11.6,36.4,24.9,10.6
"206837_at",44,15,21.4,27.4,24.2,22.2,28.6,28.5,33.2,33.7,19,28.6,41.3,26.4
"206838_at",308.3,156.5,136.4,81.7,57.2,271.9,125.7,120.1,50.2,138.6,108.3,164.9,213.4,107.8
"206840_at",137.7,44.7,75.6,76.7,118.6,52.2,139.1,14.1,90.4,118.2,81.5,53.4,44.9,61.4
"206841_at",14.9,4.9,31.7,6.4,96,45.7,164.9,19.6,36.6,12.3,46.4,15.4,32.3,86.1
"206842_at",187.8,67.4,19.6,152.7,94.4,75.8,20.8,20.1,30.7,82.4,100.8,114,103.8,93.8
"206843_at",10.4,8.7,7.2,7.3,28,7.3,14.9,23.3,6.3,30.3,19,8.3,6.3,11
"206844_at",35.4,10.4,10.6,8.6,9.3,14.2,18.1,12.8,12.2,13.7,10,18.2,17.8,9.2
"206846_s_at",880.8,694.1,699.3,687.3,608.5,646.1,548.3,455.7,659.5,677.3,597.3,461.8,629.1,670.5
"206848_at",94,92.8,99.3,109.2,200.1,187.1,161.4,85.8,97.5,93,92.7,18.2,55.7,75
"206849_at",66.2,53,112.9,141.7,102.4,100.7,254.5,211.9,83,144.2,116.5,49.8,120.6,82.5
"206850_at",213.5,52.2,51,48.2,62.8,19.2,286.2,265.4,207.6,328,135.2,288.4,73.3,87.5
"206851_at",85.6,37.2,36.3,40.9,1658.8,1177,557.4,1341.6,911.2,519.1,1384,2447.5,173.2,6713.8
"206852_at",4.2,22.1,66,17,50.7,33.5,97.7,115.9,60.8,8.9,26.7,6.4,3.8,31.8
"206854_s_at",484.8,494.9,641.9,583.9,542.1,336.3,243.8,280.2,251.8,248.8,457.1,340.3,552.5,437.6
"206855_s_at",256,205.2,257.6,290.1,270.2,233.2,303.1,675.9,236.6,162.7,216.8,348,217.9,272.3
"206856_at",102.4,22.7,70.8,22.2,57,164.5,292.7,345.5,97.8,89.4,47.7,107.7,13.7,14.2
"206857_s_at",135.1,136.8,139.7,109.1,281.3,221.3,742.1,272.2,412.7,347.5,736.9,340.7,192.6,123.4
"206858_s_at",199.4,131.7,133.2,142.3,83.8,125.5,102.8,152,78.6,22.3,64.3,59.4,119.9,79.6
"206859_s_at",37.7,10.9,15.2,18.6,16.6,22.7,37.3,18.8,12.3,7.4,4.9,26.3,9,10.2
"206861_s_at",1038.6,1019.2,1038.2,960.5,1039.8,781.2,1162.6,1074.5,965.2,746.9,1280.3,798,731.8,1220.7
"206862_at",72.1,111.1,68.4,73.1,51.5,77,18.7,95,28.1,39.8,42.5,54.1,2,71.4
"206865_at",8.6,5.9,13.1,14.5,25.8,6.7,60.7,14.4,18.6,12.5,14.4,29.9,6.3,18.1
"206866_at",4.2,4.5,11.7,5.8,5.4,13.7,31,10.5,40.2,20.9,4.5,21.5,5.6,11.6
"206867_at",72.4,99.5,129.9,79,60.2,159.8,200,111.6,78,149.2,127.9,36.3,77.3,52.5
"206869_at",8.7,8.6,12.3,7.4,13.8,50.1,69.5,29.4,11.6,14.3,26.4,39,7.3,13.7
"206871_at",78,39.7,37.7,77.4,2509.4,1082.8,52.7,1649.4,2627.6,2784.7,5480.6,5850.4,166.2,12701.3
"206872_at",174.8,45.2,90.8,112.5,131.9,86.6,18.2,96.2,133.5,38,85.3,162.6,70.9,85.7
"206873_at",402,109.7,158.4,163.5,175.4,274.4,815.3,107.3,188.4,89.6,107,80,78,53.5
"206876_at",21.4,24.2,41.2,24.9,18.1,16.4,100.1,96.1,26.3,64.8,54.2,8.8,19,26.9
"206877_at",70.6,70.5,178.2,80,206.2,375.4,15.1,806.2,362.9,250.1,814.9,846.2,75.1,708.4
"206878_at",206.9,150.4,158.1,156.4,48.6,134.9,168.9,247.8,169.7,156.3,171,173.1,174.4,155.3
"206879_s_at",56.3,30.4,52.7,13.2,87.9,251.5,102.5,125.5,83.4,38.7,21.2,123.9,25.6,22.5
"206880_at",148.5,87.5,128.5,189.2,206.1,187,273.3,265,153.4,153.3,165.3,322.7,169.8,164.4
"206881_s_at",16.6,10.8,89.9,278.5,633.4,1159.3,226.5,29.2,800.7,2199.7,695.1,1206.6,13.7,945.6
"206882_at",27.7,6.2,19.1,14.7,9,18,75.4,20.1,15.6,14.5,14,21,7.3,14.1
"206883_x_at",156.6,43.6,69.4,185.2,286.7,592,70,258.1,488.2,396,476.3,36.8,174.9,61.2
"206884_s_at",4.8,3.8,3.6,7.4,4.5,2.7,11.5,4.4,7,35.8,6.8,93.1,19.7,23.7
"206887_at",172.4,144.2,102.6,144.8,240.1,172.9,282.1,195,162,163.7,128.7,299.3,102.6,168.2
"206888_s_at",261.4,125.1,214.2,221.3,150.2,54.7,45.7,202.1,263.5,252.5,217.7,42,105.8,288.6
"206890_at",232.8,153.1,80,44,50.7,60.7,92.3,55.6,35.9,52.5,45.7,43,189.9,42.2
"206891_at",226,154.7,119.4,181.1,176.5,148,66.1,22.6,183.2,168.2,106,148.2,101.4,165.7
"206892_at",224.2,44.3,27.9,39.7,53.9,12.7,25,52.9,36.6,152,19.1,81.9,22.8,22.6
"206893_at",46.9,3.2,22.7,33.3,29.5,80.2,131.5,13.1,33.1,20.2,15.9,7.4,18.3,34.6
"206894_at",5.4,5.3,16.4,22.9,7.9,6.6,131.4,31,7.6,39.2,18.9,27.6,46.3,21.2
"206896_s_at",130.5,227.3,364.2,292.1,92.2,228.8,62.2,161.1,268,339.8,240.8,220.1,171.4,531.2
"206897_at",37.2,40.1,55.4,79,36.5,57.2,234.1,73.8,42.2,67.2,71.5,82.6,18,40.7
"206898_at",45.9,32.8,38,33.3,36.4,52.7,290.7,60.6,75.5,47.6,47.4,70.1,52.6,63.6
"206899_at",5.9,4.4,6.2,6.7,7.4,10,12.6,14.7,6.6,7.4,7.2,8,5,4.8
"206900_x_at",288,177.9,205.3,165.6,153.5,213.2,310.8,306.9,99.2,103.4,65.1,145.8,106.8,100.7
"206902_s_at",142.4,57.3,107.4,38,9.3,62.8,212.6,17.3,10.1,46.6,71.8,12.3,7.5,44.7
"206905_s_at",143.3,88.1,21.6,118.4,30.1,180.7,144.7,15,106.5,113.4,97.5,28,18.9,27.3
"206906_at",83.2,43.5,98.1,119.8,9.4,54,18.3,190.1,99.6,59.3,58.9,52.5,56.7,97.7
"206907_at",66,70.4,130.2,109.1,175.2,62.3,85.3,106.7,90.4,105.5,58.1,95,97.4,65.1
"206909_at",18.5,28,8.1,62.2,27.6,66.4,32.2,9.2,46.7,13.3,34.9,6.2,7.3,20.5
"206910_x_at",69.8,71.5,91,87.7,140.6,94.1,217.3,107.4,105,15.4,79.8,31,56.8,65.8
"206911_at",198.4,242.6,325.4,121.5,41.8,337.6,405.8,315.9,205.2,392.2,283.4,396.7,187.3,312.3
"206912_at",8.2,22,24.8,21.5,26.3,99,168.6,9.8,10.5,53.3,48.9,9.9,12.9,10
"206913_at",208.1,69,62.8,83.6,71.6,10,73.4,84.7,145.5,85.7,101.1,93.3,25.2,100.2
"206914_at",251,428.7,345,319.8,139.2,51.8,510.2,70.8,165.9,47.5,72.5,32.9,491.2,6.1
"206915_at",15.2,14.2,8.7,41.7,8,5.9,343.3,11,64.3,9.9,9.4,6.7,6.6,3
"206917_at",313.3,445,353.6,321.1,106.4,184.5,257.2,165.4,155.5,109.3,140.6,304.1,96,110.9
"206918_s_at",768.1,1159.9,1225.4,1035.7,662.4,594.5,59.6,760.2,1036.5,1263.7,881.5,923.2,764.2,1658.2
"206919_at",195.9,96.1,69.5,119,189.8,207.4,305.7,182.9,176,86.6,63.1,93.1,114.3,76.7
"206920_s_at",444.5,529.7,455.4,540.3,190.2,137.9,165.7,252,299.7,253.9,235.4,287.4,385,429.8
"206922_at",110.7,128.8,89,183.4,16.4,252.3,340,248.1,126.3,153.4,136.5,179.3,29.6,87.7
"206923_at",16.6,35.4,16.4,9.7,11.8,20.5,31.1,7.4,9.2,19.6,9.9,5.7,5.7,4.8
"206925_at",300.1,415.5,222.9,287.3,132.1,151.5,187.5,320.9,336,77.6,122.9,90.6,150.5,134.9
"206926_s_at",84.6,57.1,51.6,70.2,44.2,178.5,401.5,202.7,80.3,115,23,212.8,21.1,38.6
"206927_s_at",7.5,75.7,8.9,6.6,9.2,21.7,18.2,8.5,23,7.1,7.1,6.8,4.5,11.2
"206928_at",25.5,136.4,152.5,155.6,259.7,204.5,215.4,148.2,112.6,16.5,59.6,30.6,44,98.4
"206930_at",250.6,87.4,77,78.7,108.6,111.2,276.3,166.6,105.2,57.6,86.4,53,87.4,73.5
"206931_at",69.2,89.4,127.5,84.9,60.5,40,9.4,113.8,86,30.9,50.6,65.5,53.5,56.1
"206932_at",125,42.1,126.5,115.3,24.9,17.1,133,151.4,110.4,103.2,69.7,62.4,73.7,54.8
"206933_s_at",19.3,25.5,13.5,56.5,14.3,25.8,44.2,36.5,21.6,32.6,30.7,35.3,25.4,10.1
"206934_at",87,145.8,208.2,245.6,200.2,212.3,154.5,283.3,260.3,177.5,290.2,292.4,176.9,382.8
"206935_at",15.1,0.9,1.9,9,23.6,1.3,198.8,57.8,29.2,23.9,18.9,28.3,8,1
"206937_at",62.4,44.1,95.5,83.1,89.9,57.9,407.2,12.6,68.1,104.4,95.7,98.2,60.2,171.4
"206938_at",72.8,89.7,16,41,22.1,11,48.8,24.3,91.1,127.6,77.5,100.2,16.4,70.9
"206939_at",95,82.8,108.2,120.9,157.3,96.7,112.4,118.6,101.1,70.4,35,23,90.3,15.7
"206940_s_at",125.8,133,127.8,178.5,106.6,137.3,202.6,154,109.6,108.6,73.3,77.3,102.8,131.5
"206941_x_at",37.4,23,40.5,45.2,14.1,2.7,76,12.1,5.8,28.2,68,6.5,64.9,24.2
"206942_s_at",5.6,9.4,8.2,12.3,14.7,68.6,9.6,7.7,11.6,16.9,8,9.5,6.8,10
"206943_at",150.2,231.7,202.5,240.4,26.6,177.2,168.8,157.4,19.9,110.2,112.4,174.6,118.9,138.5
"206944_at",262,139.3,240.8,163.7,131.2,166.8,317.3,74.4,164.1,39.4,161.2,36.4,181.5,180.3
"206945_at",227.5,104.8,76,159.3,185.3,154.8,120.4,121.6,127.1,171.7,77.8,160.5,108.9,134.6
"206946_at",189.6,81.2,76.5,37,102.8,221.6,98.5,67.4,30.2,62.4,19.2,17.9,68.7,17.7
"206947_at",111.9,62.2,75.3,98.6,101.5,16.7,11.4,108.4,119.7,90,26.5,120.1,68.8,73
"206949_s_at",589.5,475.8,446.9,452.2,358.6,401.5,380.6,445.8,708.2,491.4,387.7,305.9,564.5,537.5
"206950_at",38.2,11.1,50.1,37.5,46.1,23.5,12.1,24.4,4.4,48.9,16.4,11.3,44.3,112.5
"206951_at",58.2,52.3,61.5,80,169.9,81.4,44.9,142,84.7,97.5,73.9,80.5,90.5,45.5
"206953_s_at",6.1,6.9,14,4.7,17.1,25.5,14.2,110.3,45.3,27.5,29.8,4.1,17.4,21.6
"206954_at",27,8.9,62.6,56.7,36.6,26.8,57.8,23.9,54.1,92.6,15,12.3,70.4,31.2
"206955_at",116.7,11.4,27.5,32.9,66.1,36.2,30.1,130.1,34.3,89.5,26.3,24.7,23.8,17.4
"206956_at",103,127.2,183,144.1,197.6,50.2,196.7,184.3,199.8,169.9,224.4,124.8,201,144.7
"206957_at",53.3,18.8,29.8,16.1,126.9,158,70.6,16.7,20.2,11.3,27.3,9.1,5.5,14.5
"206960_at",67.5,38.2,16.8,33,46.6,46.7,269,38.5,50.7,28.3,6.5,45.9,53.6,14.8
"206961_s_at",158.3,239.3,197.3,126.1,207.3,173.1,123.6,168.6,153.1,150,81.2,48.7,109.8,130.8
"206964_at",51.2,111.8,51.8,90.2,96.3,156.2,426.5,70.1,139.2,231.2,134.3,120.5,73,16.8
"206966_s_at",190.4,282.4,317.2,268.2,176.4,408,227.4,268.5,181.8,211,276.4,211.8,210.2,218.6
"206967_at",13.8,15.5,20.4,23.1,23.9,39,121.6,43.9,19.6,24.5,27.3,15.2,84.3,16
"206968_s_at",392.9,300.4,399,379.1,207.6,259.4,365.3,226.5,293.2,258.5,173.8,187.7,227.4,247.3
"206969_at",15,9.9,11,9,12.2,8.8,252.3,8.7,10.3,8,5.3,10.1,7.1,4.9
"206970_at",70.2,30.8,24.2,22.5,57.5,129.7,24.2,45.1,31.3,28,44.5,21.4,33.6,36.9
"206973_at",45.6,47.4,16.6,55.4,39.8,24.6,128.6,34.6,25.3,39.5,56.8,28.1,46.8,23
"206974_at",202.1,295,134.8,328.6,115.1,94.7,88,175.8,94.2,177.1,107.3,210.1,360.6,91.5
"206975_at",19.9,14.2,13.7,9.2,15.8,11.7,221,30.1,16.1,17.9,9.3,16.5,11.1,8.5
"206976_s_at",1486.3,1418,1155.7,869.2,501.5,571.5,1273.7,348.6,276.6,445.8,503.6,101.3,1227.8,599.6
"206977_at",17.9,1.3,5.9,9.2,37.7,48.8,6.3,65.2,28.4,62.9,3.1,7.5,3.2,5.5
"206978_at",1973.8,1991,1814.8,2485.4,1519.2,2464.7,462.4,2493.1,1565.2,1325.9,1660.4,856.2,1959.9,628.4
"206979_at",27.9,72.9,27.3,57.1,19.2,50,131.2,156.4,91.1,45.4,98,99.2,73.8,22.2
"206981_at",47,13,13.7,17.7,37.5,55.7,60.7,10,24.9,17.8,18.9,40,7.4,17.1
"206982_at",14.5,46.1,20.3,25.6,86.5,54.1,25.1,35.1,2.6,12.3,35.3,95.4,55.5,2.6
"206983_at",163,142.8,141.3,234.9,148,81.4,288.9,140.5,60.9,34.2,36.6,20,63.6,32.7
"206984_s_at",8.5,1.8,31.8,7.6,4.7,27.1,11.3,4.1,45.8,41.1,4.1,6.9,6.8,4.9
"206985_at",369.6,128.9,177.5,227.8,188.1,229.7,332.5,185.7,222.7,298.2,171.3,237.2,174.8,126.8
"206988_at",189.3,108.3,111.1,102.3,39.2,32.3,314.6,143.1,23.7,135.7,112.7,176.6,81.1,66
"206989_s_at",577.3,899.7,711.6,718.4,797.9,966.8,357.3,577.6,408.2,246.4,414.9,417.6,324.1,508.3
"206990_at",64.5,69.1,125,181,51.4,126.5,402.9,74.2,99.7,129.7,107.9,174.1,122.6,85.8
"206991_s_at",1037.2,963.7,449.2,857.8,599.5,611.6,350.1,439,422.8,368.9,472.8,239.3,1426.2,21.7
"206994_at",176.2,111.5,143.3,167.4,247.8,214.1,216.8,365.9,324.8,102.6,119.5,35.6,44.2,120.4
"206995_x_at",94.8,83.6,62.5,122.6,107.7,59.2,356.6,207.2,106.7,83.5,89.3,74.6,70.6,54.4
"206998_x_at",140.3,72.4,60.5,42.5,274.2,199,84,88.8,37.3,126.3,82.2,59.5,93.6,128.4
"206999_at",88.6,138.2,78.9,126.6,23.2,85.9,437.6,134,47.8,16.5,6,37,11.1,34.4
"207002_s_at",168.3,240.7,241.4,244.6,257.8,159.4,435.6,71,216.2,204.2,269.1,332.8,205.4,215.7
"207003_at",80.4,23.2,34.2,30.3,252.5,17.8,27.1,17.8,32,37.7,31.8,11.9,75.5,6.5
"207008_at",317.5,304.5,447.6,268.5,303.7,751,618.4,1779.2,839.2,582.9,2661.6,3697.4,257.4,1831.3
"207009_at",5.5,8.7,18.1,17.3,14.5,38.1,139.5,22.7,9.6,20.2,20.6,60.6,59.9,11.2
"207010_at",115.5,75.7,34.3,74.6,108.9,45.4,66.3,86.2,12.4,75.6,77.9,86.7,28.6,41
"207011_s_at",110,92.1,171,109.8,233.3,139.4,336.9,58.7,208.6,118.7,68,174.8,86.1,69.3
"207012_at",70.4,29.1,40.1,55.3,48.3,52.1,153.5,32.1,35,54.3,49.4,86.7,32.8,47.9
"207014_at",30.4,43.3,47.8,46.3,29.5,4.7,255.2,52.2,63.3,79.1,36.8,89.9,42.7,17.6
"207016_s_at",22.2,18.6,34.2,33.9,49.2,30.7,26.2,112.3,160.4,55,43.9,21.9,67.5,50.4
"207018_s_at",57.5,89.8,47.2,80.9,91.1,157.6,306.9,142.5,117.1,125.5,134.1,6.1,65.3,37.2
"207019_s_at",71,61.6,14,15.6,89.2,137.5,38.5,84.7,17,97.8,57.6,24.8,73,17.9
"207020_at",146.1,139.3,169.2,151,135.8,122.4,38,109,136.7,217.8,177.4,201.4,104.2,120.5
"207021_at",158.7,140.7,92.4,96.6,70.1,225.9,210,50,64.8,105.1,146.6,258.7,104.7,113.6
"207022_s_at",126.4,7.5,14.5,62.4,69.4,27.5,212.8,73.4,18.8,79.8,52.2,13.4,14,12.1
"207024_at",81.5,38.4,15.9,29.9,18.6,106.9,65.9,38.7,27,14.9,22.5,29.2,17.5,24.4
"207025_at",119.1,29.5,26.9,63.2,85.7,172.6,55.1,88,71.3,265.9,59.5,97.6,46.8,56.9
"207026_s_at",27.4,19.1,15.1,26.3,32.1,16.5,53.1,26,21.9,46.4,16.2,33.6,29.2,17.2
"207027_at",37,99.2,23.5,25.2,18.6,27.2,33,40.6,21.9,30.5,49.3,71.7,14.4,20.8
"207028_at",25.5,19.6,21.3,22.7,41.9,50.6,71.4,32.5,43.4,47.8,28.7,26.8,20.9,23.5
"207029_at",36.7,37.5,34.3,61.7,87.5,89.6,126.8,60.1,39.4,48.9,30.6,44.2,31.2,74.8
"207030_s_at",78.4,119.4,84.8,110.8,111.1,89.7,11.3,145.7,32.5,12.5,56.1,54.2,37.3,106.3
"207031_at",18.5,85.6,49.4,42.1,106.4,139.8,61.5,36.4,32,65.6,118.9,156.2,25.9,42.1
"207032_s_at",42.2,35.7,79.7,24.2,62.3,17,153.2,134,81.2,172.2,18.1,105.3,34,77.3
"207033_at",51.9,109.2,65.8,103.2,23.6,33.9,20.5,78.4,24.2,166.3,15.4,86.4,87.8,34.1
"207034_s_at",56.3,57.4,70.8,122.9,19.8,140.9,10.4,107.4,87.6,64,86.2,60.7,59.9,57.2
"207035_at",44.3,23.4,24.6,27.5,31,27.4,28.2,23.9,25.8,30.9,26.8,24.3,22,18.1
"207036_x_at",8.9,30.4,11.5,26.6,90.9,66.6,282.6,186,69.7,64.5,63.8,98.2,13,36.9
"207037_at",41.2,130.5,37.5,71.2,71.6,72.4,156.5,48.7,78.5,18,15.2,96,29.3,16.7
"207038_at",306.2,294.9,248.1,246.1,182.2,319.8,590.6,229.8,195.1,174.1,102.4,122.4,136.6,110.8
"207039_at",101,79.8,60.3,78,80.9,11.6,210.8,209.2,74.7,138.1,76.7,26.1,122.2,118.4
"207041_at",204.5,130.7,54.8,126.4,135.8,153.1,321.8,104.8,207.4,135.5,181.3,112.2,54.2,85.5
"207042_at",30.5,112.5,37.4,47.1,72.9,43.9,82.2,109.3,28.8,67.8,52,53.5,52.4,53.4
"207043_s_at",100.8,16.1,29.1,48.8,22.6,54,150.5,134.1,112.9,111,16.2,104.3,56.3,16.4
"207044_at",196.2,219.4,198.7,269.4,49.4,325.7,117.4,307.8,200.2,318.2,220.8,141,232.9,170.7
"207046_at",5.2,11.4,13.3,50.7,18,30.6,19.2,20.2,10.8,12,41.4,6.2,5.7,12.9
"207047_s_at",51.4,66,80.9,76.3,122.8,97.9,159.3,167,58.7,57.5,96.2,171.5,71.9,111.4
"207048_at",121.8,117.5,168.4,124.5,128.4,157.8,262.8,223,109,208.9,90.4,172.5,130.5,152.4
"207049_at",150.6,18.3,12.7,31.4,11.9,79,21.3,36.7,14.6,28,11.6,36.8,10.5,11
"207050_at",30.3,19.3,34.7,86,59.3,14.3,13.7,67.2,89.3,30.1,79.2,34.7,52.6,76.2
"207051_at",244.4,102.8,137.1,173.8,151.8,178.5,269.6,166.7,194.5,70.3,128.5,145.6,134.8,71.7
"207052_at",43.7,62.3,55.7,73,79.7,33.3,269.9,153.1,78.6,31.9,91.2,49.5,32.7,57.5
"207053_at",5,11.4,11.6,12.7,19.6,7.9,16.9,4.9,10,7.6,9.5,8.6,3.8,6.8
"207054_at",3.9,3,2.9,2.8,2.2,1.5,10.9,4.9,5.4,2.5,2.2,3.6,2.2,4.2
"207055_at",32.1,35.2,20.9,17.7,42.4,10.3,56.6,35.4,10.1,17.9,11.9,16.1,25.6,9
"207056_s_at",30.8,62.4,56.6,67.7,87.8,19.6,178.4,40.6,18.3,30.3,8.2,53.3,79.1,9
"207057_at",97.4,63,12,11.5,214.2,184.5,340,168.3,26.5,6.7,10.1,31.5,57.5,15.2
"207058_s_at",123.5,87.1,71,103.6,25,101.3,174.5,116.9,63.9,45,52.1,9.7,39.3,73
"207059_at",315.7,108.4,105.5,144.5,196.5,78.2,164.7,177.6,73.9,129.4,115.3,177.3,77,73.4
"207060_at",66.6,37.9,10,12.5,33.1,65.8,289.7,127.9,22,12.7,70.6,24.4,28.9,32.3
"207061_at",311.1,148.9,128.9,325.5,265,296.3,232.4,273.4,135.8,104,156.2,154,123.6,183.1
"207062_at",11.4,74.4,38.9,39.7,18.8,16.2,185.2,17.1,53.6,59,11.4,6.9,9.5,10.8
"207064_s_at",209.9,103.2,152.6,164.6,190.1,34.3,234.4,249.5,144.9,80.5,243.3,162,98.7,141.9
"207065_at",22.2,27,12.6,33.4,32.2,24.8,72.4,61.8,18,20.9,30.7,66.9,18.5,31.3
"207066_at",20.5,21.9,10.7,15.4,53.3,9.4,50.9,31.1,8.3,21.2,42.7,11.8,10.9,7.7
"207067_s_at",333.7,107.8,229.6,289.9,933.2,537,460.4,236.9,312.1,632.3,90,252.5,618.3,93.5
"207068_at",93.8,27.4,48.3,103.8,37.5,6.2,123.1,64.8,56.9,19.7,6.4,15.2,42.7,18.9
"207069_s_at",15.3,3.1,12.4,9.4,88.5,10,179.6,22,53.2,5.5,12.7,6.8,7.1,8.3
"207070_at",18.9,6.4,120,89.7,157.2,187.1,69.7,141.8,123,111,94.2,162.6,127,76.2
"207071_s_at",581.5,214.4,230.8,272.1,288.5,134.4,307.9,246.8,197.6,176.8,171.3,140,249.7,327.6
"207072_at",1952.5,1500.3,1109.9,1034.5,503.7,567.3,917.6,2805.3,390.3,1136.3,4100.2,10608.9,570.6,2610
"207073_at",39.8,41.6,10.8,13.7,112.8,22.8,98.4,15.8,68.7,57.9,75.8,111,30.2,5.5
"207074_s_at",20.4,81.7,31.8,118.2,82.4,108.1,262,207.4,105.4,16.8,24,84.6,39.6,34.9
"207076_s_at",228.6,242.9,117.9,164.4,231.8,210.5,288.4,100.3,77,123.6,116.7,152.2,148.1,172.8
"207077_at",78,60.4,73.7,28.5,89.7,76.5,35,20.5,155.8,62.6,66,123.3,96.3,60.3
"207079_s_at",505.6,526,468.4,587.8,369.5,244.4,131.3,116.8,186.5,203.1,143.1,55.4,143.6,94.5
"207080_s_at",25.3,26.9,40,18.1,16.9,25.3,77.2,15.7,20.5,14.7,18.6,74.8,8,19.7
"207084_at",28.8,24.3,6.2,13.3,15.5,18.5,239.5,8.7,15.1,10.4,14.9,9.3,6.7,25.9
"207086_x_at",265.3,103.3,137.7,115.2,210,107.1,72.8,275.6,133.2,73.4,46.4,101,121.3,87
"207089_at",11.4,3,6.4,18.3,11.8,82.1,45.8,15.2,6.7,5.3,13.8,3.9,9.8,16.2
"207091_at",125.7,104.6,117.5,141.6,167.6,205.2,54.3,79.4,25.5,16.1,16,122.3,51.9,41.6
"207092_at",20.3,7.7,5.6,10.7,11.6,8.7,30.8,22.2,20.8,7.9,7.8,7.8,6.3,5.7
"207093_s_at",299.5,155.5,146.9,213.1,386.6,68.7,804.2,304.7,323.1,279.7,679.9,639.3,147.8,554.2
"207094_at",269.5,84.9,229.1,39.4,280.3,1037.4,1046.9,1966.9,537.6,842.2,1881.1,3048.9,167.5,1959.3
"207095_at",64.4,76.8,43.9,104.5,18.7,36.2,357.3,124.4,56.3,79.1,43.6,60,33,9.8
"207096_at",227.1,216.1,239.9,222.2,240.9,354.9,174.1,166,245.8,175.8,137.6,231,197.2,182.2
"207097_s_at",60.4,8.1,36.6,19.2,60.2,18.9,26.7,62.3,83.3,28.8,28.2,29.3,50.8,43.4
"207099_s_at",8.2,28.2,22.3,20.2,11.6,7.4,54.7,16.6,16.2,11.7,15.5,18.3,5.6,8.1
"207102_at",73.5,30.5,46,33.5,27.7,3.5,125.5,125.1,83.5,74.2,63.9,53.3,51,35.4
"207103_at",38.5,14.9,17.5,33.8,2.9,104.1,35.6,45.6,36.7,15.8,2.6,9.3,21.5,17.2
"207105_s_at",168.9,87.6,149.7,141.8,142.8,223,383.8,79.9,96.4,42.5,53.1,34.5,102.1,88
"207106_s_at",176.7,136,142.5,203.2,163.6,86.1,365.8,50.1,79.6,147.5,148.4,95.6,144.5,118.7
